V01000 V04001 V04002 V04202 C56001 C56002 C56003 C56004 C56005_400 V56006 V56007 V56008 V56019 V56020 V56021 V56208_400_010 V56208_400_020 V56208_400_050 V56208_400_070 V56208_400_100
53611 2008 5 2 春小麦 未进 -9999 -9999 -9999 -9999 -9999 -9999 985 58 0 99 99 86 -9999 -9999 
53611 2008 5 2 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 784 80 0 99 99 86 -9999 -9999 
53611 2008 5 3 春小麦 抽穗 5月30日 普遍期 提前1天 -9999 -9999 364 1214 62 0 99 99 97 -9999 -9999 
53611 2008 5 3 春玉米 七叶 5月28日 开始期 -9999 -9999 -9999 -9999 1013 84 0 99 99 97 -9999 -9999 
53611 2008 6 1 春小麦 未进 -9999 -9999 -9999 -9999 -9999 -9999 1435 61 0 66 82 81 -9999 -9999 
53611 2008 6 1 春玉米 七叶 6月2日 普遍期 推迟4天 -9999 -9999 -9999 1235 82 0 66 82 81 -9999 -9999 
53611 2008 6 2 春小麦 乳熟 6月20日 普遍期 提前4天 79 1 383 1666 64 0 99 99 96 -9999 -9999 
53611 2008 6 2 春玉米 拔节 6月16日 开始期 -9999 -9999 -9999 -9999 1465 86 0 99 99 96 -9999 -9999 
53611 2008 6 3 春小麦 未进 -9999 -9999 -9999 -9999 -9999 -9999 1925 84 0 67 87 84 -9999 -9999 
53611 2008 6 3 春玉米 拔节 6月22日 普遍期 提前0天 103 1 273 1724 105 0 67 87 84 -9999 -9999 
53611 2008 7 1 春小麦 成熟 7月10日 普遍期 推迟1天 -9999 -9999 -9999 2191 123 0 50 65 86 -9999 -9999 
53611 2008 7 1 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 1990 122 0 50 65 86 -9999 -9999 
53611 2008 7 2 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 2215 102 0 64 71 73 -9999 -9999 
53611 2008 7 3 春玉米 抽穗 7月23日 普遍期 推迟3天 -9999 -9999 -9999 2491 111 0 90 99 88 -9999 -9999 
53611 2008 8 1 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 2728 100 0 99 99 94 -9999 -9999 
53611 2008 8 2 春玉米 乳熟 8月20日 普遍期 推迟1天 184 1 271 2948 90 0 97 99 87 -9999 -9999 
53611 2008 8 3 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 3180 88 0 73 91 80 -9999 -9999 
53611 2008 9 1 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 3356 74 0 99 99 83 -9999 -9999 
53611 2008 9 2 春玉米 成熟 9月16日 普遍期 提前5天 -9999 -9999 -9999 3471 9 0 86 99 80 -9999 -9999 
53611 2008 9 3 白地 -9999 9月30日 -9999 -9999 -9999 -9999 -9999 -9999 -9999 0 89 92 82 -9999 -9999 
53611 2008 10 1 白地 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 0 81 97 80 -9999 -9999 
53611 2008 10 2 白地 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 0 72 94 80 -9999 -9999 
